actual,proposed
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.034961674362421036,0.0
0.04250986874103546,0.0
0.04562324658036232,0.0
0.04872462898492813,0.0
0.051815640181303024,0.0
0.050537705421447754,0.0
0.049311064183712006,0.0
0.06121083348989487,0.0
0.06861744821071625,0.0
0.0672394409775734,0.0
0.057201024144887924,0.0
0.04733807221055031,0.0
0.04636141285300255,0.0
0.032348163425922394,0.0
0.03163137659430504,0.0
0.026584412902593613,0.0
0.030343642458319664,0.0
0.029707375913858414,0.0
0.02909686230123043,0.0
0.028511110693216324,0.0
0.03230782970786095,0.0
0.04042646661400795,0.0
0.04409005865454674,0.0
0.0433635413646698,0.0
0.04266795888543129,0.0
0.046361152082681656,0.0
0.05438121780753136,0.0
0.052839506417512894,0.0
0.043401509523391724,0.0
0.04719298705458641,0.0
0.04659029096364975,0.0
0.041655588895082474,0.015820087864995003
0.036807265132665634,0.01607329025864601
0.03640059754252434,0.01628732867538929
0.03165353089570999,0.01649456098675728
0.03134380280971527,0.016662970185279846
0.04378392547369003,0.016983704641461372
0.04769621789455414,0.017233895137906075
0.05156951770186424,0.01754295825958252
0.0554053820669651,0.017838474363088608
0.05920568108558655,0.018159300088882446
0.06297221034765244,0.01850263588130474
0.06670669466257095,0.018867943435907364
0.0616927295923233,0.019255077466368675
0.05677075311541557,0.01959659904241562
0.060654863715171814,0.01989704743027687
0.05578434467315674,0.020220104604959488
0.055358897894620895,0.020502876490354538
0.0549553744494915,0.02077563852071762
0.06329099088907242,0.02104678377509117
0.05408996343612671,0.021365739405155182
0.05375276505947113,0.02162281423807144
0.0534340925514698,0.021886678412556648
0.05749226361513138,0.02209027297794819
0.052789106965065,0.022352710366249084
0.04816555976867676,0.02257486805319786
0.04797716066241264,0.022759413346648216
0.04780113697052002,0.022939637303352356
0.04327797889709473,0.023115256801247597
0.034467991441488266,0.02325434423983097
0.030145686119794846,0.023326892405748367
0.030245235189795494,0.023364968597888947
0.025985341519117355,0.023404739797115326
0.021785443648695946,0.023410852998495102
0.013283771462738514,0.023385612294077873
0.00925652589648962,0.023299502208828926
0.0052782511338591576,0.02318434976041317
0.0,0.02304263599216938
0.0,0.022809704765677452
0.0,0.022553671151399612
0.0,0.022338688373565674
0.0,0.02213277295231819
0.0,0.021869387477636337
0.0,0.02159828320145607
0.0,0.020603954792022705
0.0,0.02026553638279438
0.0,0.019970307126641273
0.0,0.01953822374343872
0.0,0.019397247582674026
0.0,0.01930030807852745
0.0,0.019067155197262764
0.0,0.0190077256411314
0.0,0.01895039528608322
0.0,0.018927546218037605
0.00434583704918623,0.018905827775597572
0.004371361341327429,0.018917813897132874
3.77257056243252e-05,0.018929647281765938
0.00012338938540779054,0.01890861988067627
0.004565218463540077,0.018888989463448524
0.0045848689042031765,0.01890510693192482
0.004604618065059185,0.018916085362434387
0.008983494713902473,0.018929317593574524
0.00022497728059533983,0.018979905173182487
0.0,0.018955817446112633
0.0,0.018903786316514015
0.0006255486514419317,0.018846599385142326
0.005121865775436163,0.018828999251127243
0.013844513334333897,0.018843501806259155
0.026806458830833435,0.018926480785012245
0.03959300369024277,0.019104158505797386
0.0522129125893116,0.019372502341866493
0.055955447256565094,0.019729766994714737
0.068384550511837,0.02010916918516159
0.07194569706916809,0.02057269774377346
0.07548440247774124,0.021054405719041824
0.07900197058916092,0.02155371941626072
0.08685865998268127,0.022070899605751038
0.09027684479951859,0.022637564688920975
0.10239865630865097,0.0232170969247818
0.10566780716180801,0.023878108710050583
0.10457056760787964,0.02455035038292408
0.10788610577583313,0.025214549154043198
0.11555157601833344,0.025866832584142685
0.11443102359771729,0.026575962081551552
0.1177254244685173,0.0272666122764349
0.12101320922374725,0.027967112138867378
0.1199360117316246,0.02868065796792507
0.1189139261841774,0.029373444616794586
0.11794482916593552,0.030045831575989723
0.11266764253377914,0.03070596605539322
0.11185886710882187,0.03130722418427467
0.11109444499015808,0.0318923257291317
0.11037267744541168,0.0324685201048851
0.1053328812122345,0.0330197848379612
0.1003929004073143,0.03352492302656174
0.09990750998258591,0.03400339186191559
0.09073549509048462,0.034439653158187866
0.08607277274131775,0.03481607511639595
0.09021172672510147,0.03515109047293663
0.08995082974433899,0.03551071509718895
0.0897115096449852,0.03586186096072197
0.08949293196201324,0.03620525822043419
0.084935262799263,0.03654198721051216
0.0804571658372879,0.036840397864580154
0.076055146753788,0.03710009530186653
0.07172585278749466,0.03731929883360863
0.05874837189912796,0.03751625120639801
0.04595768824219704,0.0375932939350605
0.028987040743231773,0.0375901535153389
0.016605980694293976,0.0374552421271801
0.004385244566947222,0.03728150576353073
0.0,0.0369245782494545
0.0,0.03650067746639252
0.0,0.03599366173148155
0.0,0.035414472222328186
0.0,0.03475761413574219
0.0,0.03402651473879814
0.0,0.03326064720749855
0.0,0.03239021450281143
0.0,0.031487107276916504
0.0,0.030581768602132797
0.0,0.0296433474868536
0.0,0.02867238223552704
0.0,0.027733398601412773
0.0,0.026794178411364555
0.0,0.02588547207415104
0.0,0.02497483231127262
0.0,0.024094194173812866
0.0,0.023242037743330002
0.0,0.022417685016989708
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.040107447654008865,0.0
0.04347170516848564,0.0
0.054438818246126175,0.0
0.057687774300575256,0.0
0.06092207878828049,0.0
0.08472823351621628,0.0
0.09204565733671188,0.0
0.09930337220430374,0.0
0.10214514285326004,0.0
0.11371111869812012,0.0
0.12349052727222443,0.0
0.12619176506996155,0.019613826647400856
0.12454888224601746,0.020508447661995888
0.12733981013298035,0.02137112244963646
0.13014298677444458,0.02223883382976055
0.13295802474021912,0.02311060018837452
0.13142582774162292,0.023989027366042137
0.12560679018497467,0.024823257699608803
0.11991753429174423,0.025616850703954697
0.11326633393764496,0.027030812576413155
0.10787437111139297,0.02771635539829731
0.09823545813560486,0.028324399143457413
0.08876428008079529,0.02882443554699421
0.07945390045642853,0.0292730201035738
0.0790146067738533,0.02964366413652897
0.06552409380674362,0.030004365369677544
0.05223998799920082,0.030260059982538223
0.043511372059583664,0.03041277825832367
0.034910351037979126,0.03053148090839386
0.030790193006396294,0.03055313229560852
0.013649213127791882,0.03050863929092884
0.0011017514625564218,0.03037530742585659
0.0,0.030147463083267212
0.0,0.029860569164156914
0.0,0.029492713510990143
0.0,0.029106613248586655
0.0,0.028573065996170044
0.0,0.02796166017651558
0.0,0.027305545285344124
0.0,0.026608582586050034
0.0,0.025934696197509766
0.0,0.025290120393037796
0.0,0.024623369798064232
0.0,0.023952685296535492
0.0,0.022549208253622055
0.0,0.021752595901489258
0.0,0.020948877558112144
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.025617700070142746,0.0
0.03356402739882469,0.0
0.041419316083192825,0.0
0.049188654869794846,0.0
0.056875843554735184,0.0
0.06012548878788948,0.0
0.06772065907716751,0.0
0.07524251192808151,0.0
0.08269472420215607,0.0
0.09008045494556427,0.0
0.09740385413169861,0.0
0.10030877590179443,0.0
0.10321778059005737,0.0
0.10177211463451385,0.0
0.10475011169910431,0.018671683967113495
0.10773059725761414,0.019409943372011185
0.10635451227426529,0.02015691250562668
0.10940064489841461,0.02088053524494171
0.10808811336755753,0.02161353826522827
0.10683674365282059,0.022323889657855034
0.11000321805477142,0.02301185578107834
0.11316585540771484,0.02371831424534321
0.11632522940635681,0.02442050166428089
0.11512286216020584,0.025146808475255966
0.11833737045526505,0.025843923911452293
0.11283013969659805,0.02655019983649254
0.10743949562311172,0.02720656618475914
0.10216087847948074,0.027811085805296898
0.0926305279135704,0.02836710587143898
0.08762233704328537,0.028845777735114098
0.07835110276937485,0.029273847118020058
0.06923138350248337,0.02962641604244709
0.06025686860084534,0.02990797720849514
0.05142148584127426,0.030325857922434807
0.042799390852451324,0.030431654304265976
0.03858470916748047,0.030499937012791634
0.030071387067437172,0.030533727258443832
0.021676471456885338,0.03051421046257019
0.013393811881542206,0.03042091242969036
0.005218602251261473,0.030283452942967415
0.0015052618691697717,0.030074000358581543
0.0,0.029843242838978767
0.0,0.029560724273324013
0.0,0.02922499179840088
0.0,0.02883678488433361
0.0,0.02839956432580948
0.0,0.02788049541413784
0.0,0.02734673023223877
0.0,0.02679993398487568
0.0,0.026249835267663002
0.0,0.025603018701076508
0.0,0.024922475218772888
0.0,0.02420692890882492
0.0,0.022668132558465004
0.0,0.021892433986067772
0.0,0.021107560023665428
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.23862306773662567,0.0
0.2394760400056839,0.0
0.24487018585205078,0.0
0.25038009881973267,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
